id,joy,sadness,anger,fear,surprise
eng_test_track_c_00632,0,1,0,1,0
eng_test_track_c_00633,0,0,0,1,0
eng_test_track_c_00634,1,0,0,0,0
eng_test_track_c_00635,1,0,0,0,0
eng_test_track_c_00636,0,0,0,1,1
eng_test_track_c_00637,0,0,0,0,0
eng_test_track_c_00638,0,1,1,1,0
eng_test_track_c_00639,0,0,0,1,1
eng_test_track_c_00640,0,0,0,0,1
eng_test_track_c_00641,0,0,0,1,0
eng_test_track_c_00642,0,0,0,0,0
eng_test_track_c_00643,0,0,0,0,1
eng_test_track_c_00644,0,0,0,1,1
eng_test_track_c_00645,0,1,0,1,0
eng_test_track_c_00646,0,1,0,1,0
eng_test_track_c_00647,1,0,0,0,0
eng_test_track_c_00648,0,1,1,1,0
eng_test_track_c_00649,1,0,0,0,0
eng_test_track_c_00650,0,0,0,1,0
eng_test_track_c_00651,0,0,0,1,0
eng_test_track_c_00652,0,0,0,1,1
eng_test_track_c_00653,0,1,0,0,0
eng_test_track_c_00654,1,0,0,0,0
eng_test_track_c_00655,1,0,0,0,0
eng_test_track_c_00656,1,0,0,0,1
eng_test_track_c_00657,0,1,0,1,0
eng_test_track_c_00658,1,0,0,0,0
eng_test_track_c_00659,0,0,0,0,0
eng_test_track_c_00660,0,0,0,1,1
eng_test_track_c_00661,0,1,1,1,1
eng_test_track_c_00662,0,0,0,0,0
eng_test_track_c_00663,0,0,0,0,1
eng_test_track_c_00664,0,0,0,0,0
eng_test_track_c_00665,1,0,0,0,0
eng_test_track_c_00666,0,1,1,1,1
eng_test_track_c_00667,0,1,0,1,0
eng_test_track_c_00668,0,0,0,1,0
eng_test_track_c_00669,0,1,1,0,1
eng_test_track_c_00670,0,0,1,1,0
eng_test_track_c_00671,0,0,0,1,1
eng_test_track_c_00672,0,0,0,1,0
eng_test_track_c_00673,0,0,0,1,1
eng_test_track_c_00674,0,1,0,0,0
eng_test_track_c_00675,0,0,1,1,0
eng_test_track_c_00676,1,0,0,0,1
eng_test_track_c_00677,1,0,0,1,0
eng_test_track_c_00678,0,0,1,1,0
eng_test_track_c_00679,1,0,0,0,0
eng_test_track_c_00680,0,0,0,1,0
eng_test_track_c_00681,0,1,1,0,0
eng_test_track_c_00682,0,1,0,1,0
eng_test_track_c_00683,1,0,0,0,1
eng_test_track_c_00684,0,1,0,1,1
eng_test_track_c_00685,0,0,1,1,1
eng_test_track_c_00686,0,0,0,1,1
eng_test_track_c_00687,0,1,0,1,0
eng_test_track_c_00688,0,0,0,1,0
eng_test_track_c_00689,0,0,0,0,0
eng_test_track_c_00690,1,0,0,1,0
eng_test_track_c_00691,0,1,0,1,0
eng_test_track_c_00692,1,0,0,1,1
eng_test_track_c_00693,0,0,0,0,0
eng_test_track_c_00694,0,0,0,0,0
eng_test_track_c_00695,1,0,0,0,0
eng_test_track_c_00696,0,1,1,0,1
eng_test_track_c_00697,0,1,0,1,0
eng_test_track_c_00698,0,1,0,1,0
eng_test_track_c_00699,0,0,0,1,0
eng_test_track_c_00700,0,0,0,0,1
eng_test_track_c_00701,1,0,0,0,0
eng_test_track_c_00702,0,0,0,1,0
eng_test_track_c_00703,0,1,0,0,0
eng_test_track_c_00704,0,0,0,1,1
eng_test_track_c_00705,0,0,0,1,0
eng_test_track_c_00706,0,1,0,1,0
eng_test_track_c_00707,0,0,0,1,0
eng_test_track_c_00708,1,0,0,0,1
eng_test_track_c_00709,1,1,0,1,0
eng_test_track_c_00710,0,0,1,0,0
eng_test_track_c_00711,1,0,0,0,0
eng_test_track_c_00712,0,0,0,1,1
eng_test_track_c_00713,0,1,0,1,0
eng_test_track_c_00714,1,0,0,1,0
eng_test_track_c_00715,0,1,1,1,1
eng_test_track_c_00716,0,0,0,1,1
eng_test_track_c_00717,0,1,0,1,0
eng_test_track_c_00718,1,0,0,0,0
eng_test_track_c_00719,0,1,0,0,0
eng_test_track_c_00720,0,0,0,0,1
eng_test_track_c_00721,1,0,0,0,1
eng_test_track_c_00722,1,0,0,0,0
eng_test_track_c_00723,0,0,0,0,1
eng_test_track_c_00724,0,0,0,1,0
eng_test_track_c_00725,1,0,0,0,0
eng_test_track_c_00726,0,0,0,0,0
eng_test_track_c_00727,0,1,0,0,0
eng_test_track_c_00728,1,0,0,0,1
eng_test_track_c_00729,1,0,0,0,0
eng_test_track_c_00730,0,0,0,0,0
eng_test_track_c_00731,0,0,0,0,0
eng_test_track_c_00732,0,0,1,1,0
eng_test_track_c_00733,1,0,0,0,0
eng_test_track_c_00734,1,0,0,0,0
eng_test_track_c_00735,0,0,0,1,1
eng_test_track_c_00736,0,0,0,1,1
eng_test_track_c_00737,1,0,0,0,0
eng_test_track_c_00738,0,0,1,1,0
eng_test_track_c_00739,0,0,0,0,1
eng_test_track_c_00740,0,1,1,1,1
eng_test_track_c_00741,0,0,0,0,0
eng_test_track_c_00742,1,0,0,0,0
eng_test_track_c_00743,0,0,0,0,0
eng_test_track_c_00744,1,0,0,0,0
eng_test_track_c_00745,0,1,0,1,0
eng_test_track_c_00746,0,1,0,0,0
eng_test_track_c_00747,0,1,0,1,0
eng_test_track_c_00748,0,0,0,1,1
eng_test_track_c_00749,1,0,0,0,1
eng_test_track_c_00750,1,0,0,0,1
eng_test_track_c_00751,0,0,0,1,0
eng_test_track_c_00752,0,0,0,1,1
eng_test_track_c_00753,0,1,0,0,0
eng_test_track_c_00754,1,0,0,0,0
eng_test_track_c_00755,0,0,0,1,0
eng_test_track_c_00756,1,0,0,0,0
eng_test_track_c_00757,0,0,0,1,0
eng_test_track_c_00758,1,0,0,0,0
eng_test_track_c_00759,1,0,0,0,0
eng_test_track_c_00760,0,1,0,0,0
eng_test_track_c_00761,1,0,0,0,1
eng_test_track_c_00762,0,0,0,0,0
eng_test_track_c_00763,0,0,0,1,1
eng_test_track_c_00764,0,1,1,1,0
eng_test_track_c_00765,1,0,0,0,0
eng_test_track_c_00766,0,0,0,1,0
eng_test_track_c_00767,0,0,0,0,1
eng_test_track_c_00768,0,1,0,1,0
eng_test_track_c_00769,0,0,0,0,0
eng_test_track_c_00770,0,0,0,0,0
eng_test_track_c_00771,0,1,0,1,1
eng_test_track_c_00772,0,1,0,0,0
eng_test_track_c_00773,1,0,0,0,0
eng_test_track_c_00774,0,0,1,0,0
eng_test_track_c_00775,1,0,0,0,0
eng_test_track_c_00776,0,0,0,1,0
eng_test_track_c_00777,0,1,0,1,0
eng_test_track_c_00778,0,0,0,1,1
eng_test_track_c_00779,1,1,0,0,0
eng_test_track_c_00780,0,1,1,1,0
eng_test_track_c_00781,0,1,0,1,0
eng_test_track_c_00782,0,1,0,1,1
eng_test_track_c_00783,0,0,0,0,0
eng_test_track_c_00784,0,0,1,1,0
eng_test_track_c_00785,0,1,0,1,0
eng_test_track_c_00786,0,0,0,0,0
eng_test_track_c_00787,0,0,0,1,0
eng_test_track_c_00788,0,1,0,1,0
eng_test_track_c_00789,0,0,0,0,0
eng_test_track_c_00790,0,0,0,1,0
eng_test_track_c_00791,0,0,0,1,0
eng_test_track_c_00792,0,0,0,1,1
eng_test_track_c_00793,0,0,0,0,0
eng_test_track_c_00794,1,0,0,0,0
eng_test_track_c_00795,0,0,0,1,1
eng_test_track_c_00796,0,0,0,1,0
eng_test_track_c_00797,0,1,0,1,0
eng_test_track_c_00798,0,1,0,1,0
eng_test_track_c_00799,0,0,0,1,0
eng_test_track_c_00800,0,0,1,0,1
eng_test_track_c_00801,0,0,0,1,0
eng_test_track_c_00802,0,0,0,1,1
eng_test_track_c_00803,0,1,0,1,0
eng_test_track_c_00804,0,0,0,1,0
eng_test_track_c_00805,1,1,0,0,0
eng_test_track_c_00806,0,0,0,1,0
eng_test_track_c_00807,0,1,0,1,0
eng_test_track_c_00808,0,1,0,0,0
eng_test_track_c_00809,0,0,0,1,1
eng_test_track_c_00810,1,0,0,0,0
eng_test_track_c_00811,1,0,0,0,0
eng_test_track_c_00812,0,1,1,1,1
eng_test_track_c_00813,0,0,0,0,0
eng_test_track_c_00814,0,1,0,1,0
eng_test_track_c_00815,0,1,0,1,0
eng_test_track_c_00816,0,0,0,1,0
eng_test_track_c_00817,0,0,0,1,0
eng_test_track_c_00818,0,1,0,1,0
eng_test_track_c_00819,1,0,0,0,0
eng_test_track_c_00820,0,1,0,1,0
eng_test_track_c_00821,0,1,0,1,1
eng_test_track_c_00822,0,1,1,0,0
eng_test_track_c_00823,1,0,0,0,0
eng_test_track_c_00824,1,0,0,0,0
eng_test_track_c_00825,1,0,0,0,0
eng_test_track_c_00826,1,1,0,0,0
eng_test_track_c_00827,0,1,0,1,0
eng_test_track_c_00828,0,0,0,0,0
eng_test_track_c_00829,1,0,0,0,0
eng_test_track_c_00830,0,0,0,1,1
eng_test_track_c_00831,0,1,1,0,1
eng_test_track_c_00832,0,0,0,1,0
eng_test_track_c_00833,0,0,0,0,0
eng_test_track_c_00834,0,0,0,1,0
eng_test_track_c_00835,0,1,0,1,0
eng_test_track_c_00836,0,1,0,1,0
eng_test_track_c_00837,0,0,0,0,0
eng_test_track_c_00838,0,1,0,1,0
eng_test_track_c_00839,0,1,0,1,0
eng_test_track_c_00840,0,1,0,1,0
eng_test_track_c_00841,0,0,0,0,0
eng_test_track_c_00842,0,1,0,1,0
eng_test_track_c_00843,1,0,0,0,0
eng_test_track_c_00844,1,0,0,0,1
eng_test_track_c_00845,0,0,1,0,0
eng_test_track_c_00846,0,1,0,1,0
eng_test_track_c_00847,0,1,0,1,1
eng_test_track_c_00848,0,1,1,0,0
eng_test_track_c_00849,0,0,0,1,0
eng_test_track_c_00850,0,1,0,0,0
eng_test_track_c_00851,1,0,0,1,1
eng_test_track_c_00852,0,1,0,1,0
eng_test_track_c_00853,0,1,0,1,0
eng_test_track_c_00854,0,0,0,1,1
eng_test_track_c_00855,0,1,0,1,0
eng_test_track_c_00856,0,1,0,0,1
eng_test_track_c_00857,1,0,0,0,0
eng_test_track_c_00858,1,0,0,0,1
eng_test_track_c_00859,1,0,0,0,0
eng_test_track_c_00860,1,0,0,0,0
eng_test_track_c_00861,0,1,0,0,0
eng_test_track_c_00862,0,0,1,0,1
eng_test_track_c_00863,0,0,0,1,0
eng_test_track_c_00864,0,1,1,1,0
eng_test_track_c_00865,0,0,1,0,1
eng_test_track_c_00866,0,0,0,0,0
eng_test_track_c_00867,1,0,0,0,0
eng_test_track_c_00868,0,1,1,1,0
eng_test_track_c_00869,0,0,0,1,0
eng_test_track_c_00870,0,0,0,0,1
eng_test_track_c_00871,0,0,0,0,1
eng_test_track_c_00872,0,0,0,1,0
eng_test_track_c_00873,0,1,0,1,1
eng_test_track_c_00874,0,0,0,0,0
eng_test_track_c_00875,0,1,0,0,0
eng_test_track_c_00876,0,0,0,1,1
eng_test_track_c_00877,0,1,0,0,0
eng_test_track_c_00878,0,0,0,1,1
eng_test_track_c_00879,0,1,0,1,0
eng_test_track_c_00880,0,0,0,1,1
eng_test_track_c_00881,0,0,0,1,0
eng_test_track_c_00882,0,1,0,1,0
eng_test_track_c_00883,0,0,1,0,0
eng_test_track_c_00884,0,0,0,0,1
eng_test_track_c_00885,1,0,0,0,0
eng_test_track_c_00886,0,0,1,1,1
eng_test_track_c_00887,0,0,0,0,1
eng_test_track_c_00888,1,0,0,0,0
eng_test_track_c_00889,0,0,1,1,0
eng_test_track_c_00890,0,1,0,1,0
eng_test_track_c_00891,0,0,0,1,0
eng_test_track_c_00892,0,0,0,1,0
eng_test_track_c_00893,1,0,0,0,0
eng_test_track_c_00894,1,0,0,0,0
eng_test_track_c_00895,0,0,0,1,1
eng_test_track_c_00896,0,0,1,1,0
eng_test_track_c_00897,0,0,0,1,0
eng_test_track_c_00898,0,0,0,0,0
eng_test_track_c_00899,0,1,0,1,0
eng_test_track_c_00900,0,0,0,1,1
eng_test_track_c_00901,1,0,0,0,0
eng_test_track_c_00902,0,0,0,1,0
eng_test_track_c_00903,0,1,1,1,0
eng_test_track_c_00904,0,0,0,1,1
eng_test_track_c_00905,0,1,0,1,0
eng_test_track_c_00906,0,0,0,0,1
eng_test_track_c_00907,0,0,0,0,0
eng_test_track_c_00908,1,0,0,0,1
eng_test_track_c_00909,0,1,0,1,0
eng_test_track_c_00910,0,0,1,1,0
eng_test_track_c_00911,0,0,0,0,0
eng_test_track_c_00912,0,0,0,1,0
eng_test_track_c_00913,0,0,0,1,0
eng_test_track_c_00914,0,1,0,0,0
eng_test_track_c_00915,0,0,1,0,1
eng_test_track_c_00916,0,0,0,0,0
eng_test_track_c_00917,0,0,0,0,1
eng_test_track_c_00918,0,0,0,0,0
eng_test_track_c_00919,1,1,0,1,1
eng_test_track_c_00920,0,1,0,1,0
eng_test_track_c_00921,0,1,0,1,0
eng_test_track_c_00922,0,0,0,1,0
eng_test_track_c_00923,0,0,0,0,0
eng_test_track_c_00924,0,1,1,1,0
eng_test_track_c_00925,0,0,0,1,1
eng_test_track_c_00926,0,0,0,1,0
eng_test_track_c_00927,1,1,0,1,0
eng_test_track_c_00928,0,1,0,0,0
eng_test_track_c_00929,1,0,0,0,0
eng_test_track_c_00930,0,1,1,1,1
eng_test_track_c_00931,0,0,0,1,1
eng_test_track_c_00932,0,0,0,1,0
eng_test_track_c_00933,1,0,0,0,0
eng_test_track_c_00934,1,0,0,0,0
eng_test_track_c_00935,1,0,0,0,0
eng_test_track_c_00936,0,1,0,1,1
eng_test_track_c_00937,1,0,0,0,0
eng_test_track_c_00938,0,0,0,0,0
eng_test_track_c_00939,0,1,0,1,0
eng_test_track_c_00940,1,0,0,0,0
eng_test_track_c_00941,0,0,1,0,0
eng_test_track_c_00942,0,1,0,0,0
eng_test_track_c_00943,1,0,0,0,1
eng_test_track_c_00944,1,0,0,0,0
eng_test_track_c_00945,1,0,0,1,0
eng_test_track_c_00946,0,0,0,1,1
eng_test_track_c_00947,1,0,1,0,0
eng_test_track_c_00948,0,1,0,0,0
eng_test_track_c_00949,0,1,0,1,0
eng_test_track_c_00950,0,0,1,1,1
eng_test_track_c_00951,0,1,0,1,1
eng_test_track_c_00952,0,1,0,1,1
eng_test_track_c_00953,0,0,0,0,0
eng_test_track_c_00954,0,0,1,1,1
eng_test_track_c_00955,1,0,0,0,0
eng_test_track_c_00956,0,0,0,1,0
eng_test_track_c_00957,0,1,1,1,0
eng_test_track_c_00958,0,0,0,0,0
eng_test_track_c_00959,0,1,0,1,0
eng_test_track_c_00960,0,0,0,0,0
eng_test_track_c_00961,0,0,0,1,0
eng_test_track_c_00962,0,0,0,1,1
eng_test_track_c_00963,1,0,0,1,0
eng_test_track_c_00964,1,0,0,0,0
eng_test_track_c_00965,0,0,0,0,1
eng_test_track_c_00966,1,0,0,0,0
eng_test_track_c_00967,0,1,0,1,0
eng_test_track_c_00968,0,1,0,0,1
eng_test_track_c_00969,1,0,0,0,0
eng_test_track_c_00970,0,0,0,1,1
eng_test_track_c_00971,0,1,0,1,0
eng_test_track_c_00972,0,0,0,1,0
eng_test_track_c_00973,0,0,0,1,0
eng_test_track_c_00974,0,1,0,1,0
eng_test_track_c_00975,0,0,0,0,0
eng_test_track_c_00976,0,0,1,1,1
eng_test_track_c_00977,0,1,0,1,0
eng_test_track_c_00978,0,0,0,0,0
eng_test_track_c_00979,0,1,0,1,0
eng_test_track_c_00980,0,0,1,1,0
eng_test_track_c_00981,0,0,0,0,1
eng_test_track_c_00982,0,0,0,1,1
eng_test_track_c_00983,1,1,0,0,0
eng_test_track_c_00984,0,0,0,1,1
eng_test_track_c_00985,0,1,0,1,0
eng_test_track_c_00986,0,0,1,0,0
eng_test_track_c_00987,0,0,0,1,0
eng_test_track_c_00988,0,0,0,1,1
eng_test_track_c_00989,1,0,0,0,1
eng_test_track_c_00990,0,0,0,1,0
eng_test_track_c_00991,0,0,1,0,0
eng_test_track_c_00992,1,0,0,0,0
eng_test_track_c_00993,0,0,0,0,0
eng_test_track_c_00994,0,1,0,1,0
eng_test_track_c_00995,1,0,0,0,0
eng_test_track_c_00996,1,0,0,0,0
eng_test_track_c_00997,1,0,0,0,0
eng_test_track_c_00998,1,0,0,0,0
eng_test_track_c_00999,0,1,0,0,0
eng_test_track_c_01000,0,0,0,1,0
eng_test_track_c_01001,0,0,0,1,1
eng_test_track_c_01002,1,1,0,0,0
eng_test_track_c_01003,0,0,0,1,1
eng_test_track_c_01004,1,0,0,1,1
eng_test_track_c_01005,0,0,0,1,0
eng_test_track_c_01006,0,0,0,1,0
eng_test_track_c_01007,0,0,0,1,1
eng_test_track_c_01008,0,0,0,1,0
eng_test_track_c_01009,0,0,0,1,0
eng_test_track_c_01010,0,0,0,1,1
eng_test_track_c_01011,0,0,1,0,0
eng_test_track_c_01012,0,0,0,1,0
eng_test_track_c_01013,0,1,0,1,0
eng_test_track_c_01014,0,0,0,1,1
eng_test_track_c_01015,0,0,0,1,1
eng_test_track_c_01016,0,1,0,1,0
eng_test_track_c_01017,0,1,0,1,0
eng_test_track_c_01018,1,0,0,0,0
eng_test_track_c_01019,0,1,0,1,0
eng_test_track_c_01020,0,0,0,1,1
eng_test_track_c_01021,0,0,0,1,1
eng_test_track_c_01022,0,1,0,1,1
eng_test_track_c_01023,0,0,0,1,0
eng_test_track_c_01024,0,0,0,0,0
eng_test_track_c_01025,0,0,0,1,0
eng_test_track_c_01026,0,0,0,1,0
eng_test_track_c_01027,0,1,0,1,0
eng_test_track_c_01028,0,0,0,1,1
eng_test_track_c_01029,0,1,0,1,0
eng_test_track_c_01030,0,0,1,0,0
eng_test_track_c_01031,1,0,0,0,0
eng_test_track_c_01032,1,0,0,0,0
eng_test_track_c_01033,1,0,0,0,0
eng_test_track_c_01034,1,0,0,1,0
eng_test_track_c_01035,0,0,0,0,0
eng_test_track_c_01036,1,1,0,0,0
eng_test_track_c_01037,0,1,0,1,0
eng_test_track_c_01038,1,0,0,0,0
eng_test_track_c_01039,0,0,0,0,1
eng_test_track_c_01040,0,1,0,1,1
eng_test_track_c_01041,1,0,0,1,0
eng_test_track_c_01042,0,0,0,0,0
eng_test_track_c_01043,0,0,0,0,1
eng_test_track_c_01044,0,0,1,0,0
eng_test_track_c_01045,1,0,0,0,1
eng_test_track_c_01046,0,0,0,0,0
eng_test_track_c_01047,0,0,0,0,1
eng_test_track_c_01048,0,1,0,1,0
eng_test_track_c_01049,0,0,0,1,1
eng_test_track_c_01050,0,0,1,1,1
eng_test_track_c_01051,1,0,0,0,0
eng_test_track_c_01052,1,0,0,0,1
eng_test_track_c_01053,0,1,0,1,0
eng_test_track_c_01054,0,0,0,1,0
eng_test_track_c_01055,1,0,0,0,0
eng_test_track_c_01056,0,1,0,0,0
eng_test_track_c_01057,1,0,0,0,0
eng_test_track_c_01058,0,1,0,1,0
eng_test_track_c_01059,0,0,0,0,0
eng_test_track_c_01060,1,0,0,1,1
eng_test_track_c_01061,0,1,1,1,0
eng_test_track_c_01062,0,1,0,1,0
eng_test_track_c_01063,0,1,0,1,0
eng_test_track_c_01064,0,0,0,1,0
eng_test_track_c_01065,0,0,0,1,1
eng_test_track_c_01066,0,0,0,1,1
eng_test_track_c_01067,1,0,0,1,0
eng_test_track_c_01068,1,0,0,1,1
eng_test_track_c_01069,0,0,0,0,0
eng_test_track_c_01070,0,0,0,1,1
eng_test_track_c_01071,1,0,0,0,0
eng_test_track_c_01072,0,1,1,1,0
eng_test_track_c_01073,0,0,0,1,0
eng_test_track_c_01074,1,0,0,0,0
eng_test_track_c_01075,1,0,0,0,1
eng_test_track_c_01076,0,1,1,0,0
eng_test_track_c_01077,0,1,0,1,1
eng_test_track_c_01078,0,0,0,0,1
eng_test_track_c_01079,1,0,0,0,0
eng_test_track_c_01080,0,1,0,1,1
eng_test_track_c_01081,0,1,0,1,0
eng_test_track_c_01082,1,0,0,0,0
eng_test_track_c_01083,0,1,0,1,0
eng_test_track_c_01084,1,0,0,0,0
eng_test_track_c_01085,0,0,1,1,0
eng_test_track_c_01086,0,0,0,1,0
eng_test_track_c_01087,1,0,0,0,0
eng_test_track_c_01088,0,1,0,1,0
eng_test_track_c_01089,1,0,0,0,0
eng_test_track_c_01090,0,0,0,0,1
eng_test_track_c_01091,1,0,0,0,0
eng_test_track_c_01092,0,0,0,1,0
eng_test_track_c_01093,0,1,1,0,0
eng_test_track_c_01094,0,0,0,1,1
eng_test_track_c_01095,0,1,0,0,0
eng_test_track_c_01096,0,0,0,1,0
eng_test_track_c_01097,1,0,0,0,0
eng_test_track_c_01098,1,0,0,0,0
eng_test_track_c_01099,0,1,0,0,0
eng_test_track_c_01100,0,1,0,1,0
eng_test_track_c_01101,0,0,0,0,0
eng_test_track_c_01102,0,0,0,1,0
eng_test_track_c_01103,0,0,0,1,0
eng_test_track_c_01104,1,0,0,0,0
eng_test_track_c_01105,1,0,0,0,0
eng_test_track_c_01106,0,0,0,1,1
eng_test_track_c_01107,0,0,1,0,0
eng_test_track_c_01108,1,0,0,0,0
eng_test_track_c_01109,1,0,0,1,0
eng_test_track_c_01110,1,0,0,1,0
eng_test_track_c_01111,0,1,1,1,1
eng_test_track_c_01112,0,1,0,1,0
eng_test_track_c_01113,0,0,0,1,0
eng_test_track_c_01114,0,0,0,1,0
eng_test_track_c_01115,0,0,0,1,1
eng_test_track_c_01116,0,0,1,0,0
eng_test_track_c_01117,0,0,0,0,1
eng_test_track_c_01118,0,0,0,0,0
eng_test_track_c_01119,0,0,0,1,1
eng_test_track_c_01120,0,0,0,0,1
eng_test_track_c_01121,0,0,0,1,1
eng_test_track_c_01122,0,0,0,1,0
eng_test_track_c_01123,0,1,0,0,0
eng_test_track_c_01124,0,0,1,0,1
eng_test_track_c_01125,0,0,0,1,0
eng_test_track_c_01126,0,1,0,1,1
eng_test_track_c_01127,1,0,0,0,0
eng_test_track_c_01128,0,0,0,1,0
eng_test_track_c_01129,0,0,0,1,1
eng_test_track_c_01130,0,1,0,1,1
eng_test_track_c_01131,0,0,0,1,1
eng_test_track_c_01132,0,0,0,0,0
eng_test_track_c_01133,1,0,0,0,0
eng_test_track_c_01134,0,0,0,1,0
eng_test_track_c_01135,0,1,0,1,0
eng_test_track_c_01136,1,0,0,1,1
eng_test_track_c_01137,0,0,0,0,0
eng_test_track_c_01138,0,1,0,1,1
eng_test_track_c_01139,0,0,1,1,0
eng_test_track_c_01140,0,0,0,0,0
eng_test_track_c_01141,0,0,0,1,0
eng_test_track_c_01142,0,0,0,1,0
eng_test_track_c_01143,0,0,0,1,0
eng_test_track_c_01144,0,0,0,1,0
eng_test_track_c_01145,0,0,0,1,1
eng_test_track_c_01146,1,0,0,1,0
eng_test_track_c_01147,1,0,0,0,0
eng_test_track_c_01148,1,0,0,0,0
eng_test_track_c_01149,0,0,0,1,0
eng_test_track_c_01150,1,0,0,1,0
eng_test_track_c_01151,1,0,0,0,0
eng_test_track_c_01152,0,1,0,1,0
eng_test_track_c_01153,0,0,0,0,1
eng_test_track_c_01154,1,0,0,0,0
eng_test_track_c_01155,0,0,1,1,1
eng_test_track_c_01156,0,0,0,1,1
eng_test_track_c_01157,0,1,0,1,0
eng_test_track_c_01158,0,0,0,1,0
eng_test_track_c_01159,0,0,1,0,0
eng_test_track_c_01160,0,1,0,1,0
eng_test_track_c_01161,1,0,0,0,0
eng_test_track_c_01162,1,0,0,0,0
eng_test_track_c_01163,0,0,0,0,1
eng_test_track_c_01164,0,1,0,1,0
eng_test_track_c_01165,0,1,0,1,0
eng_test_track_c_01166,0,0,0,1,0
eng_test_track_c_01167,1,1,0,1,0
eng_test_track_c_01168,1,0,0,0,0
eng_test_track_c_01169,0,0,0,0,0
eng_test_track_c_01170,0,1,0,1,0
eng_test_track_c_01171,0,0,0,1,0
eng_test_track_c_01172,0,0,0,1,0
eng_test_track_c_01173,0,1,0,1,0
eng_test_track_c_01174,0,1,0,1,0
eng_test_track_c_01175,0,1,0,1,0
eng_test_track_c_01176,0,0,0,1,0
eng_test_track_c_01177,0,1,0,0,0
eng_test_track_c_01178,0,1,1,1,0
eng_test_track_c_01179,0,1,0,1,0
eng_test_track_c_01180,1,0,0,0,1
eng_test_track_c_01181,0,0,0,1,1
eng_test_track_c_01182,0,0,0,1,1
eng_test_track_c_01183,0,0,0,0,1
eng_test_track_c_01184,0,1,0,0,0
eng_test_track_c_01185,0,0,0,0,0
eng_test_track_c_01186,0,0,0,1,0
eng_test_track_c_01187,1,0,0,0,0
eng_test_track_c_01188,0,0,0,0,0
eng_test_track_c_01189,1,0,0,0,1
eng_test_track_c_01190,0,1,0,0,1
eng_test_track_c_01191,0,0,0,0,0
eng_test_track_c_01192,0,1,0,1,1
eng_test_track_c_01193,0,0,0,0,1
eng_test_track_c_01194,1,0,0,0,0
eng_test_track_c_01195,0,0,0,0,0
eng_test_track_c_01196,0,0,0,0,1
eng_test_track_c_01197,0,0,0,0,0
eng_test_track_c_01198,0,1,0,1,1
eng_test_track_c_01199,0,0,0,0,0
eng_test_track_c_01200,0,1,0,0,0
eng_test_track_c_01201,0,1,0,1,0
eng_test_track_c_01202,1,0,0,0,0
eng_test_track_c_01203,0,1,0,0,0
eng_test_track_c_01204,1,0,0,0,1
eng_test_track_c_01205,0,0,0,1,1
eng_test_track_c_01206,0,0,1,1,0
eng_test_track_c_01207,0,0,1,0,0
eng_test_track_c_01208,0,0,0,0,0
eng_test_track_c_01209,0,0,0,1,0
eng_test_track_c_01210,0,1,0,1,1
eng_test_track_c_01211,0,1,0,1,0
eng_test_track_c_01212,0,0,0,0,0
eng_test_track_c_01213,0,0,1,0,0
eng_test_track_c_01214,0,1,0,1,1
eng_test_track_c_01215,0,1,0,0,0
eng_test_track_c_01216,0,0,0,1,1
eng_test_track_c_01217,0,0,0,0,0
eng_test_track_c_01218,1,0,0,0,0
eng_test_track_c_01219,0,1,0,1,0
eng_test_track_c_01220,0,0,0,1,0
eng_test_track_c_01221,0,0,0,1,1
eng_test_track_c_01222,0,0,0,1,1
eng_test_track_c_01223,1,0,0,0,0
eng_test_track_c_01224,0,0,0,1,1
eng_test_track_c_01225,0,0,0,1,1
eng_test_track_c_01226,0,0,0,1,1
eng_test_track_c_01227,0,0,0,0,0
eng_test_track_c_01228,0,1,0,1,0
eng_test_track_c_01229,0,0,0,1,1
eng_test_track_c_01230,0,1,0,1,0
eng_test_track_c_01231,0,0,0,1,0
eng_test_track_c_01232,1,0,0,0,0
eng_test_track_c_01233,0,0,0,1,1
eng_test_track_c_01234,0,1,0,1,0
eng_test_track_c_01235,0,0,0,0,0
eng_test_track_c_01236,0,0,0,1,1
eng_test_track_c_01237,1,1,0,0,0
eng_test_track_c_01238,1,0,0,0,0
eng_test_track_c_01239,0,1,0,0,0
eng_test_track_c_01240,0,0,0,0,0
eng_test_track_c_01241,1,0,0,0,1
eng_test_track_c_01242,0,0,1,1,0
eng_test_track_c_01243,0,1,0,0,0
eng_test_track_c_01244,0,0,0,1,0
eng_test_track_c_01245,1,0,0,0,0
eng_test_track_c_01246,0,1,1,1,1
eng_test_track_c_01247,0,0,0,0,0
eng_test_track_c_01248,0,1,0,1,0
eng_test_track_c_01249,0,0,0,0,0
eng_test_track_c_01250,0,1,0,1,0
eng_test_track_c_01251,0,0,0,0,0
eng_test_track_c_01252,1,0,0,1,0
eng_test_track_c_01253,0,0,0,0,1
eng_test_track_c_01254,0,0,0,1,1
eng_test_track_c_01255,0,0,1,0,0
eng_test_track_c_01256,0,1,0,1,0
eng_test_track_c_01257,1,0,0,1,0
eng_test_track_c_01258,0,0,0,0,0
eng_test_track_c_01259,0,0,0,1,1
eng_test_track_c_01260,0,1,0,1,0
eng_test_track_c_01261,0,0,0,1,1
eng_test_track_c_01262,0,0,0,1,1
eng_test_track_c_01263,0,0,0,1,1
eng_test_track_c_01264,1,0,0,0,0
eng_test_track_c_01265,0,0,0,0,1
eng_test_track_c_01266,0,0,0,0,0
